country,lat,lon
CHE,47.38677963,8.57565844
CHE,47.72765,8.6286
CHE,47.424435,8.366738
CHE,47.415164,8.518156
CHE,46.721388,7.089351
CHE,47.72765,8.6286
CHE,47.439125,7.5359871
CHE,47.439125,7.5359871
CHE,46.772887,7.616464
CHE,47.708412,8.630645
CHE,47.438218,8.346527
CHE,47.390026,8.5241657
CHE,47.424435,8.366738
CHE,47.216438,8.572586
CHE,46.721388,7.089351
CHE,46.9429753,7.36248345
CHE,47.216438,8.572586
CHE,46.721388,7.089351
CHE,47.216438,8.572586
CHE,47.463688,8.325452
CHE,47.390026,8.5241657
CHE,46.772887,7.616464
CHE,47.390026,8.5241657
CHE,46.721388,7.089351
CHE,47.2134709,8.0935516
CHE,47.424435,8.366738
CHE,47.708412,8.630645
CHE,47.494008,8.716601
CHE,47.494008,8.716601
CHE,47.012731,7.470005
CHE,47.012731,7.470005
CHE,47.438255,8.346504
CHE,47.438255,8.346504
CHE,47.438293,8.34648
CHE,47.452792,7.8028625
CHE,47.438293,8.34648
CHE,47.452864,7.8028697
CHE,46.963484,7.4818504
CHE,46.963484,7.4818504
CHE,46.963484,7.4818504
CHE,46.963484,7.4818504
CHE,47.390569,8.491455
CHE,47.390569,8.491455
CHE,47.090764,8.055618
CHE,46.963484,7.4818504
CHE,47.390569,8.491455
CHE,47.090764,8.055618
CHE,47.37321196,8.5741368
CHE,47.273234,8.145806
CHE,47.390569,8.491455
CHE,47.438172,8.34655
CHE,47.438172,8.34655
CHE,47.438172,8.34655
CHE,47.390569,8.491455
CHE,47.273234,8.145806
CHE,47.37321196,8.5741368
CHE,47.438172,8.34655
CHE,47.412618,8.587831
CHE,47.412618,8.587831
CHE,47.278518,8.818477
CHE,47.278518,8.818477
CHE,47.438336,8.346461
CHE,47.438336,8.346461
CHE,46.56245401,7.37583926
CHE,46.56245401,7.37583926
CHE,47.327741,8.530187
CHE,47.5570632,8.895077
CHE,46.56245401,7.37583926
CHE,47.295571,8.552672
CHE,47.415837,7.081674
CHE,46.56245401,7.37583926
CHE,47.327741,8.530187
CHE,47.5570632,8.895077
CHE,47.34983,8.715617
CHE,47.415837,7.081674
CHE,47.415837,7.081674
CHE,47.34983,8.715617
CHE,47.275279,8.4386549
CHE,47.34983,8.715617
CHE,47.275279,8.4386549
CHE,47.275279,8.4386549
CHE,47.275279,8.4386549
CHE,47.415837,7.081674
CHE,47.275279,8.4386549
CHE,47.34983,8.715617
CHE,47.238207,8.61149
CHE,47.275279,8.4386549
CHE,47.238207,8.61149
CHE,47.415837,7.081674
CHE,47.52727,7.6468
CHE,47.238254,8.611422
CHE,47.511641,7.5561358
CHE,47.56299,7.596783
CHE,47.52727,7.6468
CHE,47.52727,7.6468
CHE,47.238254,8.611422
CHE,47.56299,7.596783
CHE,47.509452,8.019946
CHE,47.563409,7.841669
CHE,47.52727,7.6468
CHE,47.509452,8.019946
CHE,47.373402,8.0014339
CHE,47.43917328,8.24351231
CHE,47.563022,7.5966796
CHE,47.563409,7.841669
CHE,47.43917328,8.24351231
CHE,47.56309323,7.82758175
CHE,46.18456965,7.02561938
CHE,47.373402,8.0014339
CHE,47.56309323,7.82758175
CHE,47.563022,7.5966796
CHE,47.50633152,8.72947793
CHE,47.330342,8.790043
CHE,47.501894,7.7216553
CHE,47.526174,7.6896837
CHE,47.50633152,8.72947793
CHE,47.073554,8.2907923
CHE,47.526607,7.5722412
CHE,47.394855,8.544949
CHE,47.535523,7.62731
CHE,47.526174,7.6896837
CHE,47.551397,7.989869
CHE,47.41795,8.39299
CHE,46.18456965,7.02561938
CHE,47.292352,7.9430133
CHE,47.56309323,7.82758175
CHE,46.18456965,7.02561938
CHE,47.68996097,8.64280857
CHE,47.1631375,8.1071521
CHE,47.1631375,8.1071521
CHE,47.564951,8.827338
CHE,47.330342,8.790043
CHE,47.551397,7.989869
CHE,47.544744,7.5940316
CHE,47.069932,7.292648
CHE,47.292352,7.9430133
CHE,47.501894,7.7216553
CHE,47.535523,7.62731
CHE,47.544744,7.5940316
CHE,47.394855,8.544949
CHE,47.50660099,8.72982947
CHE,47.526607,7.5722412
CHE,47.457162,8.04984
CHE,47.41795,8.39299
CHE,47.41795,8.39299
CHE,47.50660099,8.72982947
CHE,47.41795,8.39299
CHE,47.073554,8.2907923
CHE,47.069932,7.292648
CHE,47.1631375,8.1071521
CHE,47.1631375,8.1071521
CHE,47.50660099,8.72982947
CHE,47.1631375,8.1071521
CHE,47.44924832,8.46496226
CHE,47.21350806,8.56226594
CHE,47.21350806,8.56226594
CHE,47.44924832,8.46496226
CHE,47.4121853,8.5483879
CHE,46.56133391,7.37530659
CHE,46.56133391,7.37530659
CHE,47.381394,8.537237
CHE,47.38775477,8.48892832
CHE,47.4121853,8.5483879
CHE,47.381394,8.537237
CHE,47.133063,8.7450685
CHE,47.38775477,8.48892832
CHE,47.381394,8.537237
CHE,47.4121853,8.5483879
CHE,47.381394,8.537237
CHE,47.398539,8.0064808
CHE,46.99616,6.94604
CHE,47.398539,8.0064808
CHE,47.133063,8.7450685
CHE,47.543284,7.5931035
CHE,46.99616,6.94604
CHE,46.99616,6.94604
CHE,47.543284,7.5931035
CHE,46.50659026,6.48500109
CHE,46.99616,6.94604
CHE,47.451872,8.5385929
CHE,47.451872,8.5385929
CHE,46.50659026,6.48500109
CHE,47.451872,8.5385929
CHE,47.147604,8.433971
CHE,47.5541922,7.59282
CHE,47.147604,8.433971
CHE,47.5541922,7.59282
CHE,47.5541922,7.59282
CHE,47.191573,7.395678
CHE,47.5541922,7.59282
CHE,46.494557,6.779208
CHE,46.7214355,6.5375193
CHE,47.39221581,8.67432372
CHE,47.5541922,7.59282
CHE,47.5541922,7.59282
CHE,47.5541922,7.59282
CHE,47.193044,7.398016
CHE,46.7800543,6.6357906
CHE,47.193044,7.398016
CHE,46.7214355,6.5375193
CHE,47.39221581,8.67432372
CHE,46.7800543,6.6357906
CHE,46.7800543,6.6357906
CHE,46.7214355,6.5375193
CHE,47.147604,8.433971
CHE,47.191573,7.395678
CHE,46.06941287,7.77678665
CHE,46.06941287,7.77678665
CHE,46.7214355,6.5375193
CHE,47.147604,8.433971
CHE,46.7214355,6.5375193
CHE,46.7800543,6.6357906
CHE,47.290992,8.527938
CHE,47.5541922,7.59282
CHE,46.06941287,7.77678665
CHE,47.39221581,8.67432372
CHE,46.06941287,7.77678665
CHE,46.06941287,7.77678665
CHE,46.50659026,6.48500109
CHE,46.50659026,6.48500109
CHE,46.06941287,7.77678665
CHE,47.5541922,7.59282
CHE,46.06941287,7.77678665
CHE,47.330329,8.801415
CHE,47.379579,8.52306
CHE,47.290992,8.527938
CHE,46.06941287,7.77678665
CHE,46.06941287,7.77678665
CHE,46.06941287,7.77678665
CHE,46.06941287,7.77678665
CHE,46.06941287,7.77678665
CHE,47.252059,8.1822043
CHE,46.06941287,7.77678665
CHE,46.780604,8.668062
CHE,47.252059,8.1822043
CHE,46.780604,8.668062
CHE,46.780604,8.668062
CHE,46.814564,8.654262
CHE,46.780671,8.668121
CHE,46.780671,8.668121
CHE,46.780604,8.668062
CHE,46.814595,8.654178
CHE,46.814595,8.654178
CHE,47.02128,7.028909
CHE,46.814595,8.654178
CHE,47.02128,7.028909
CHE,46.814564,8.654262
CHE,46.870894,7.1228252
CHE,46.814595,8.654178
CHE,47.364207,8.554646
CHE,46.870894,7.1228252
CHE,47.364207,8.554646
CHE,47.465957,8.327549
CHE,47.351939,8.573595
CHE,47.351939,8.573595
CHE,46.870894,7.1228252
CHE,47.465957,8.327549
CHE,45.954336,8.950502
CHE,45.954336,8.950502
CHE,47.4161,9.247879
CHE,45.954336,8.950502
CHE,45.954336,8.950502
CHE,46.782893,9.220909
CHE,46.782893,9.220909
CHE,45.954336,8.950502
CHE,46.774511,9.1923926
CHE,46.774511,9.1923926
CHE,46.532356,9.8708293
CHE,46.710826,9.43598
CHE,46.85207,9.505344
CHE,46.710826,9.43598
CHE,46.710826,9.43598
CHE,46.532356,9.8708293
CHE,46.490078,9.83505
CHE,46.490078,9.83505
CHE,46.85207,9.505344
CHE,47.41705,9.2505177
CHE,46.85207,9.505344
CHE,47.435685,9.1392468
CHE,47.435685,9.1392468
CHE,47.435685,9.1392468
CHE,46.96633,9.55329
CHE,47.435685,9.1392468
CHE,47.303485,9.0859142
CHE,47.41705,9.2505177
CHE,47.303485,9.0859142
CHE,46.96633,9.55329
CHE,45.88012365,8.97693055
CHE,46.791645,10.298599
CHE,47.460945,9.094596
CHE,45.88012365,8.97693055
CHE,47.56338187,9.12239508
CHE,47.460945,9.094596
CHE,47.56338187,9.12239508
CHE,47.64600257,9.16199446
CHE,47.47126,9.529181
CHE,47.64600257,9.16199446
CHE,47.47126,9.529181
CHE,47.47126,9.529181
CHE,47.47863876,9.50692861
CHE,47.47126,9.529181
CHE,46.84612675,9.51238117
CHE,46.84612675,9.51238117
CHE,46.84612675,9.51238117
CHE,47.47863876,9.50692861
CHE,47.55119,9.27298
CHE,47.47863876,9.50692861
CHE,47.460965,9.094696
CHE,47.461019,9.09468
CHE,47.447883,9.653334
CHE,47.460965,9.094696
CHE,47.448015,9.653364
CHE,47.448011,9.653428
CHE,47.448011,9.653428
CHE,47.379576,9.540718
CHE,47.447877,9.653396
CHE,47.461019,9.09468
CHE,46.491847,9.90259
CHE,47.461019,9.09468
CHE,47.448011,9.653428
CHE,47.448011,9.653428
CHE,46.491847,9.90259
CHE,46.491741,9.902967
CHE,46.491847,9.90259
CHE,46.491847,9.90259
CHE,47.29543,9.08951
CHE,47.448015,9.653364
CHE,47.447883,9.653334
CHE,47.48985856,9.23739751
CHE,47.48985856,9.23739751
CHE,47.10249626,9.25466769
CHE,46.491847,9.90259
CHE,47.447877,9.653396
CHE,46.491847,9.90259
CHE,47.379576,9.540718
CHE,47.461019,9.09468
CHE,46.491847,9.90259
CHE,47.10249626,9.25466769
CHE,46.491847,9.90259
CHE,46.491847,9.90259
CHE,46.491847,9.90259
CHE,46.773676,10.201917
CHE,46.491847,9.90259
CHE,46.491847,9.90259
CHE,46.491847,9.90259
CHE,46.491741,9.902967
CHE,46.491847,9.90259
CHE,46.491741,9.902967
CHE,46.491741,9.902967
CHE,46.491741,9.902967
CHE,46.491847,9.90259
CHE,47.333897,9.40664863
CHE,47.333897,9.40664863
CHE,47.33379723,9.40672526
CHE,45.85016,8.983043
CHE,45.849527,8.985499
CHE,47.33379723,9.40672526
CHE,45.849527,8.985499
CHE,46.73098955,9.42677426
CHE,46.73098955,9.42677426
CHE,46.73098955,9.42677426
CHE,47.479445,9.579227
CHE,47.479445,9.579227
CHE,45.85016,8.983043
CHE,47.414983,9.286217
CHE,46.73098955,9.42677426
CHE,47.479497,9.579081
CHE,47.414983,9.286217
CHE,47.479497,9.579081
CHE,47.479445,9.579227
CHE,47.479445,9.579227
CHE,47.40759396,9.28856259
CHE,47.479445,9.579227
CHE,47.479497,9.579081
CHE,47.479497,9.579081
CHE,47.40759396,9.28856259
CHE,47.40759396,9.28856259
CHE,47.479497,9.579081
CHE,47.40759396,9.28856259
CHE,47.40759396,9.28856259
CHE,46.845208,9.5040437
CHE,47.42190917,9.37041657
CHE,47.42190917,9.37041657
CHE,47.12847971,9.05586988
CHE,47.38901806,9.28850755
CHE,47.56394685,9.09889016
CHE,47.50678586,9.43192535
CHE,47.44620304,9.05289511
CHE,47.42190917,9.37041657
CHE,47.40759396,9.28856259
CHE,46.845208,9.5040437
CHE,47.40759396,9.28856259
CHE,47.5067,9.4319344
CHE,47.113376,9.267699
CHE,47.412002,9.255654
CHE,47.113376,9.267699
CHE,47.451938,9.602585
CHE,46.86048344,9.52795744
CHE,47.4413774,9.41780247
CHE,47.42190917,9.37041657
CHE,47.42190917,9.37041657
CHE,47.42190917,9.37041657
CHE,47.44620304,9.05289511
CHE,47.4413774,9.41780247
CHE,47.412002,9.255654
CHE,47.42190917,9.37041657
CHE,47.52163125,9.40731128
CHE,46.664144,9.571359
CHE,47.44620304,9.05289511
CHE,47.44620304,9.05289511
CHE,47.56394685,9.09889016
CHE,47.42190917,9.37041657
CHE,47.113376,9.267699
CHE,46.86048344,9.52795744
CHE,47.41676263,9.23403392
CHE,47.52163125,9.40731128
CHE,47.42190917,9.37041657
CHE,46.845208,9.5040437
CHE,47.41676263,9.23403392
CHE,47.42190917,9.37041657
CHE,47.41676263,9.23403392
CHE,47.12847971,9.05586988
CHE,47.12847971,9.05586988
CHE,47.461005,9.094579
CHE,47.12847971,9.05586988
CHE,47.461005,9.094579
CHE,47.569006,9.093254
CHE,47.569006,9.093254
CHE,47.569006,9.093254
CHE,47.569006,9.093254
CHE,47.569006,9.093254
CHE,46.009248,8.960654
CHE,47.569006,9.093254
CHE,46.009248,8.960654
CHE,46.009248,8.960654
CHE,46.48983145,9.90541335
CHE,46.009248,8.960654
CHE,46.009248,8.960654
CHE,45.850167,8.983099
CHE,47.41905469,9.50463791
CHE,46.48983145,9.90541335
CHE,45.850167,8.983099
CHE,45.850167,8.983099
CHE,45.849497,8.985468
CHE,45.850167,8.983099
CHE,45.849497,8.985468
CHE,45.849497,8.985468
CHE,45.850167,8.983099
CHE,45.849497,8.985468
CHE,47.13317,9.092935
CHE,47.13317,9.092935
CHE,47.113352,9.267769
CHE,47.54574,8.96476
CHE,47.54574,8.96476
CHE,45.849497,8.985468
CHE,47.113352,9.267769
CHE,47.166513,9.476276
CHE,47.152033,9.511593
CHE,47.152033,9.511593
CHE,47.166513,9.476276
CHE,47.166513,9.476276
CHE,47.166513,9.476276
CHE,47.15199692,9.5116678
CHE,47.152038,9.51166
CHE,47.152038,9.51166
CHE,47.15199692,9.5116678
CHE,47.15199221,9.51160204
CHE,47.15199221,9.51160204
CHE,47.4467408,8.9803068
CHE,47.4467408,8.9803068
CHE,46.358341,9.6435552
CHE,46.847649,9.501627
CHE,46.847649,9.501627
CHE,46.847649,9.501627
CHE,46.358341,9.6435552
CHE,47.35419911,9.24690845
CHE,46.209509,9.02673
CHE,47.411006,9.069244
CHE,47.15199221,9.51160204
CHE,47.411006,9.069244
CHE,47.411006,9.069244
CHE,46.182145,9.001865
CHE,46.209484,9.026658
CHE,46.209509,9.02673
CHE,46.847649,9.501627
CHE,46.358341,9.6435552
CHE,47.35419911,9.24690845
CHE,46.209484,9.026658
CHE,46.182145,9.001865
CHE,46.7924,9.82034
CHE,47.417044,9.2504647
CHE,46.7924,9.82034
CHE,46.33309531,9.51569152
CHE,47.417044,9.2504647
CHE,46.33309531,9.51569152
CHE,46.35039946,9.61964924
CHE,46.34374056,9.59213847
CHE,47.40803144,9.63222781
CHE,46.34374056,9.59213847
CHE,46.40035884,9.69574491
CHE,47.40803144,9.63222781
CHE,47.045889,9.446372
CHE,47.413995,9.249196
CHE,47.40803144,9.63222781
CHE,47.413995,9.249196
CHE,47.045889,9.446372
CHE,47.41433971,9.24931495
CHE,46.492078,9.833288
CHE,46.864791,9.882319
CHE,47.527382,9.031781
CHE,45.875807,8.979663
CHE,45.875807,8.979663
CHE,46.40035884,9.69574491
CHE,45.875807,8.979663
CHE,46.35039946,9.61964924
CHE,47.045889,9.446372
CHE,47.045889,9.446372
CHE,47.468423,9.285013
CHE,47.382798,9.554943
CHE,47.41433971,9.24931495
CHE,45.875807,8.979663
CHE,47.097873,9.060558
CHE,47.44542,9.154368
CHE,46.492078,9.833288
CHE,47.470831,9.283049
CHE,45.875807,8.979663
CHE,47.564536,9.098192
CHE,47.382798,9.554943
CHE,47.443032,9.147089
CHE,47.096243,9.353467
CHE,47.527382,9.031781
CHE,46.492078,9.833288
CHE,47.096243,9.353467
CHE,47.096243,9.353467
CHE,47.409582,9.038973
CHE,47.409582,9.038973
CHE,47.564536,9.098192
CHE,47.464464,8.993329
CHE,47.382798,9.554943
CHE,46.492078,9.833288
CHE,46.492078,9.833288
CHE,47.382798,9.554943
CHE,47.382798,9.554943
CHE,47.564536,9.098192
CHE,47.468423,9.285013
CHE,47.44542,9.154368
CHE,47.11402433,9.05873748
CHE,47.3448,9.0815
CHE,47.097873,9.060558
CHE,47.11402433,9.05873748
CHE,47.382798,9.554943
CHE,47.464464,8.993329
CHE,47.096243,9.353467
CHE,47.393319,9.095955
CHE,47.3448,9.0815
CHE,47.393319,9.095955
CHE,47.221538,8.994921
CHE,47.418982,9.366082
CHE,47.121293,9.127129
CHE,47.099459,9.063296
CHE,47.414217,9.246146
CHE,47.086935,9.342829
CHE,47.121293,9.127129
CHE,47.381193,9.277409
CHE,47.086935,9.342829
CHE,47.135112,9.056236
CHE,47.547328,9.298295
CHE,47.381193,9.277409
CHE,47.4373,9.2756
CHE,46.664292,10.210297
CHE,47.547328,9.298295
CHE,47.311609,9.561896
CHE,47.311609,9.561896
CHE,47.067345,9.058545
CHE,47.64117,9.19976
CHE,47.418982,9.366082
CHE,46.810128,9.841274
CHE,47.311609,9.561896
CHE,47.647968,9.176094
CHE,46.712492,9.446187
CHE,47.440224,9.418414
CHE,47.355782,9.037042
CHE,46.712492,9.446187
CHE,46.712492,9.446187
CHE,46.712492,9.446187
CHE,47.099459,9.063296
CHE,46.810128,9.841274
CHE,46.712492,9.446187
CHE,47.41597,9.247935
CHE,46.02888,8.96781
CHE,47.415959,9.247818
CHE,46.712492,9.446187
CHE,47.285008,8.995902
CHE,47.4674,9.028514
CHE,47.112662,9.253485
CHE,46.77653,9.1035
CHE,46.02888,8.96781
CHE,46.810128,9.841274
CHE,47.4674,9.028514
CHE,46.02888,8.96781
CHE,47.647968,9.176094
CHE,47.4674,9.028514
CHE,47.112662,9.253485
CHE,47.311536,9.561826
CHE,47.4674,9.028514
CHE,47.64117,9.19976
CHE,47.41597,9.247935
CHE,47.311536,9.561826
CHE,47.067345,9.058545
CHE,47.311536,9.561826
CHE,47.4674,9.028514
CHE,47.444544,9.340164
CHE,46.664292,10.210297
CHE,47.415959,9.247818
CHE,47.067345,9.058545
CHE,47.285008,8.995902
CHE,47.45105,9.156184
CHE,47.547328,9.298295
CHE,47.311609,9.561896
CHE,47.311536,9.561826
CHE,47.311536,9.561826
CHE,47.45105,9.156184
CHE,47.4674,9.028514
CHE,47.311609,9.561896
CHE,46.02888,8.96781
CHE,47.647968,9.176094
CHE,47.444544,9.340164
CHE,46.182098,9.001826
CHE,46.182098,9.001826
CHE,46.182098,9.001826
CHE,46.182098,9.001826
CHE,47.097542,9.344993
CHE,47.097542,9.344993
CHE,46.8543274,9.5312627
CHE,47.468063,9.588484
CHE,46.8543274,9.5312627
CHE,46.85072,9.523912
CHE,46.85072,9.523912
CHE,46.86728648,9.53744562
CHE,46.86728648,9.53744562
CHE,47.468063,9.588484
CHE,46.855884,9.506167
CHE,47.475099,9.149186
CHE,46.852815,9.528918
CHE,46.852815,9.528918
CHE,46.847772,9.523918
CHE,46.847772,9.523918
CHE,47.475099,9.149186
CHE,46.85656226,9.51353274
CHE,46.86384614,9.54126531
CHE,46.87130673,9.54362837
CHE,46.87130673,9.54362837
CHE,46.86384614,9.54126531
CHE,46.855884,9.506167
CHE,46.84760436,9.50142378
CHE,46.84760436,9.50142378
CHE,46.85656226,9.51353274
CHE,46.854088,9.531141
CHE,46.854088,9.531141
CHE,46.854088,9.531141
CHE,46.854088,9.531141
CHE,46.854088,9.531141
CHE,46.849262,9.51543
CHE,46.854088,9.531141
CHE,46.864116,9.539452
CHE,46.864116,9.539452
CHE,46.864116,9.539452
CHE,47.66661382,8.98208523
CHE,46.864116,9.539452
CHE,46.849262,9.51543
CHE,46.96669,9.55616
CHE,46.849262,9.51543
CHE,46.849262,9.51543
CHE,46.212845,9.03955
CHE,46.96669,9.55616
CHE,46.212845,9.03955
CHE,47.66661382,8.98208523
CHE,46.86797,9.88199
CHE,46.86797,9.88199
CHE,47.56656,9.09595
CHE,47.56656,9.09595
CHE,47.516623,9.032621
CHE,47.40964,9.62501
CHE,47.40964,9.62501
CHE,46.95582434,9.56076715
CHE,46.95582434,9.56076715
CHE,46.212845,9.03955
CHE,47.516623,9.032621
CHE,46.212845,9.03955
CHE,47.109243,9.243634
CHE,47.155723,9.037715
CHE,47.109243,9.243634
CHE,47.155723,9.037715
CHE,46.20946967,9.02659359
CHE,46.828117,9.855135
CHE,46.20946967,9.02659359
CHE,46.20946967,9.02659359
CHE,46.20946967,9.02659359
CHE,47.650644,9.172326
CHE,47.40825939,9.28579349
CHE,46.79132,10.286544
CHE,46.828117,9.855135
CHE,46.79132,10.286544
CHE,47.40825939,9.28579349
CHE,47.650644,9.172326
CHE,47.40825939,9.28579349
CHE,47.562926,9.124521
CHE,47.562926,9.124521
CHE,47.370629,9.191772
CHE,47.44723,9.535711
CHE,47.155163,9.035684
CHE,47.155163,9.035684
CHE,47.155163,9.035684
CHE,47.29543,9.093964
CHE,47.29543,9.093964
CHE,47.114265,9.255013
CHE,47.29543,9.093964
CHE,47.51343,9.03099
CHE,47.51343,9.03099
CHE,46.246752,9.143401
CHE,46.79732,10.30058
CHE,46.79732,10.30058
CHE,46.79732,10.30058
CHE,47.40825939,9.28579349
CHE,47.44723,9.535711
CHE,47.155163,9.035684
CHE,47.155163,9.035684
CHE,47.114265,9.255013
CHE,47.155163,9.035684
CHE,47.548581,9.1516869
CHE,47.29543,9.093964
CHE,47.548581,9.1516869
CHE,46.79732,10.30058
CHE,47.653801,9.135311
CHE,46.446795,6.298388
CHE,46.446795,6.298388
CHE,46.4465,6.297694
CHE,46.446795,6.298388
CHE,46.446795,6.298388
CHE,46.4465,6.297694
CHE,47.498072,7.558353
CHE,46.990016,7.475402
CHE,46.990016,7.475402
CHE,47.533117,7.665238
CHE,46.990016,7.475402
CHE,47.12703,7.046083
CHE,47.515023,7.558518
CHE,47.515023,7.558518
CHE,47.533117,7.665238
CHE,46.217406,6.104485
CHE,46.446795,6.298388
CHE,46.687544,7.678864
CHE,47.30309,9.08445
CHE,46.687544,7.678864
CHE,46.687544,7.678864
CHE,46.213455,6.120516
CHE,46.576586,6.570562
CHE,46.217406,6.104485
CHE,46.898816,7.221547
CHE,46.9856,6.8877
CHE,46.686523,7.154353
CHE,46.217406,6.104485
CHE,46.217406,6.104485
CHE,46.514331,6.674741
CHE,47.345614,8.695548
CHE,47.345614,8.695548
CHE,47.345614,8.695548
CHE,47.44874,9.39761
CHE,47.44874,9.39761
CHE,46.682833,7.086911
CHE,46.682833,7.086911
CHE,47.44319,9.41551
CHE,47.44319,9.41551
CHE,47.407058,7.542336
CHE,47.44319,9.41551
CHE,47.44319,9.41551
CHE,47.498072,7.558353
CHE,46.682833,7.086911
CHE,47.060593,7.619777
CHE,46.52728,6.900305
CHE,47.44319,9.41551
CHE,47.38993,8.51403
CHE,47.44319,9.41551
CHE,46.317123,6.970914
CHE,47.113187,8.231497
CHE,46.754496,7.07587
CHE,47.085341,7.956758
CHE,47.38993,8.51403
CHE,46.549823,6.552096
CHE,46.126793,7.060795
CHE,47.060593,7.619777
CHE,46.126793,7.060795
CHE,46.68863,7.896974
CHE,46.754496,7.07587
CHE,47.085341,7.956758
CHE,47.113187,8.231497
CHE,46.126793,7.060795
CHE,47.407058,7.542336
CHE,46.718762,7.632343
CHE,47.010969,6.986885
CHE,46.831591,6.857931
CHE,46.802222,7.153333
CHE,47.407058,7.542336
CHE,46.718762,7.632343
CHE,46.957744,7.494638
CHE,46.831591,6.857931
CHE,46.197027,7.253799
CHE,46.957744,7.494638
CHE,47.16885,7.3513
CHE,46.831591,6.857931
CHE,46.805903,7.153618
CHE,46.845881,9.506392
CHE,46.839749,7.498826
CHE,46.932397,7.502818
CHE,46.802222,7.153333
CHE,46.805903,7.153618
CHE,47.16885,7.3513
CHE,47.16885,7.3513
CHE,46.932397,7.502818
CHE,46.527227,6.851713
CHE,46.201497,6.133281
CHE,46.201497,6.133281
CHE,46.200218,7.259124
CHE,46.197027,7.253799
CHE,47.010969,6.986885
CHE,46.201497,6.133281
CHE,47.428801,7.808488
CHE,46.200218,7.259124
CHE,47.113187,8.231497
CHE,47.42126,9.37254
CHE,47.113187,8.231497
CHE,47.204808,7.545425
CHE,47.113187,8.231497
CHE,47.113187,8.231497
CHE,47.428801,7.808488
CHE,47.42126,9.37254
CHE,47.428388,7.809169
CHE,46.201497,6.133281
CHE,47.690771,8.647772
CHE,47.428388,7.809169
CHE,47.428388,7.809169
CHE,47.204808,7.545425
CHE,46.831591,6.857931
CHE,47.428801,7.808488
CHE,47.513558,9.427259
CHE,46.94677,7.42442
CHE,46.218466,6.112292
CHE,47.690771,8.647772
CHE,47.690771,8.647772
CHE,46.68315,9.56232
CHE,47.449056,8.700147
CHE,47.449056,8.700147
CHE,46.218466,6.112292
CHE,46.94677,7.42442
CHE,46.94677,7.42442
CHE,46.218466,6.112292
CHE,47.449056,8.700147
CHE,47.449056,8.700147
CHE,46.954911,7.476449
CHE,46.218466,6.112292
CHE,46.94677,7.42442
CHE,46.954911,7.476449
CHE,46.94677,7.42442
CHE,47.449056,8.700147
CHE,47.449056,8.700147
CHE,47.419445,8.367208
CHE,46.94677,7.42442
CHE,46.954911,7.476449
CHE,46.457339,7.441547
CHE,46.218695,6.112343
CHE,47.196591,7.178103
CHE,46.218695,6.112343
CHE,46.218695,6.112343
CHE,46.218695,6.112343
CHE,47.196591,7.178103
CHE,46.682833,7.086911
CHE,46.89321,6.902513
CHE,46.37356,8.91699
CHE,46.37356,8.91699
CHE,46.944404,6.823914
CHE,46.944404,6.823914
CHE,47.128879,7.238179
CHE,46.89321,6.902513
CHE,46.618413,7.168821
CHE,47.498072,7.558353
CHE,46.457339,7.441547
CHE,46.618413,7.168821
CHE,46.89321,6.902513
CHE,47.011542,9.512752
CHE,47.011542,9.512752
CHE,47.011542,9.512752
CHE,47.128879,7.238179
CHE,46.89321,6.902513
CHE,46.944404,6.823914
CHE,46.37356,8.91699
CHE,47.011542,9.512752
CHE,46.37356,8.91699
CHE,46.946563,6.835189
CHE,47.011542,9.512752
CHE,47.011542,9.512752
CHE,46.37356,8.91699
CHE,46.823068,7.149427
CHE,46.846514,8.632299
CHE,46.679034,8.77255
CHE,46.95881,7.45801
CHE,46.823068,7.149427
CHE,47.09292,9.28074
CHE,46.679034,8.77255
CHE,46.846514,8.632299
CHE,46.846514,8.632299
CHE,46.847858,8.633193
CHE,46.95881,7.45801
CHE,46.680946,8.769149
CHE,46.680946,8.769149
CHE,46.792379,6.627483
CHE,47.09292,9.28074
CHE,46.920211,7.849946
CHE,47.09292,9.28074
CHE,46.846514,8.632299
CHE,46.792379,6.627483
CHE,46.846514,8.632299
CHE,46.37356,8.91699
CHE,46.823068,7.149427
CHE,47.09292,9.28074
CHE,46.946563,6.835189
CHE,46.846514,8.632299
CHE,46.679034,8.77255
CHE,47.375245,8.535116
CHE,47.443885,9.069679
CHE,46.679034,8.77255
CHE,47.45218,8.289906
CHE,46.920211,7.849946
CHE,46.965814,7.475599
CHE,46.22828,6.10398
CHE,47.003321,9.526667
CHE,47.318896,8.581562
CHE,47.003321,9.526667
CHE,47.003321,9.526667
CHE,46.847858,8.633193
CHE,47.318896,8.581562
CHE,47.375245,8.535116
CHE,47.375245,8.535116
CHE,46.847858,8.633193
CHE,46.965814,7.475599
CHE,47.375245,8.535116
CHE,46.965814,7.475599
CHE,46.847858,8.633193
CHE,46.22828,6.10398
CHE,47.44319,9.41551
CHE,47.44319,9.41551
CHE,46.847858,8.633193
CHE,46.847858,8.633193
CHE,46.970633,7.495847
CHE,46.89322,7.227666
CHE,46.2849,6.16616
CHE,46.798675,7.12933
CHE,47.039173,9.437073
CHE,46.2849,6.16616
CHE,46.20027,6.058841
CHE,46.429444,6.912222
CHE,46.20027,6.058841
CHE,47.175944,7.063278
CHE,46.20027,6.058841
CHE,46.280143,6.160972
CHE,47.69929,8.63178
CHE,46.903894,6.479983
CHE,46.154417,6.091236
